c_badd_debug  enum  0.000000
c_badd_download_range  m  -1.000000
c_badd_initial_wait_secs  sec  30.000000
c_badd_input_parse_secs  sec  60.000000
c_badd_mode  enum  57.000000
c_badd_on  sec  -1.000000
c_badd_range_secs  sec  60.000000
c_badd_range_tries  int  15.000000
c_badd_retry_wait_secs  sec  300.000000
c_badd_session_secs  sec  3600.000000
c_badd_target_id  enum  -1.000000
c_badd_transaction_num  nodim  0.000000
c_ballast_pumped  cc  0.000000
c_bam_chars_to_get_before_surfacing  nodim  1000.000000
c_bam_cmd_parse_secs  sec  5.000000
c_bam_datacol_report_secs  sec  10.000000
c_bam_inactivity_secs  sec  60.000000
c_bam_mode  enum  0.000000
c_bam_number_of_echos  nodim  3.000000
c_bam_on  sec  0.000000
c_bam_target_id  enum  1.000000
c_bam_update_secs  sec  120.000000
c_battpos  in  0.000000
c_battroll  rad  0.000000
c_baud_attempt_max  enum  8.000000
c_baud_attempt_min  enum  3.000000
c_bb2c_num_fields_to_send  nodim  9.000000
c_bb2c_on  sec  2.000000
c_bb2flsV2_num_fields_to_send  nodim  10.000000
c_bb2flsV2_on  sec  2.000000
c_bb2flsV3_num_fields_to_send  nodim  10.000000
c_bb2flsV3_on  sec  2.000000
c_bb2flsV4_num_fields_to_send  nodim  10.000000
c_bb2flsV4_on  sec  2.000000
c_bb2flsV5_num_fields_to_send  nodim  10.000000
c_bb2flsV5_on  sec  2.000000
c_bb2flsV6_num_fields_to_send  nodim  10.000000
c_bb2flsV6_on  sec  2.000000
c_bb2flsV7_num_fields_to_send  nodim  10.000000
c_bb2flsV7_on  sec  2.000000
c_bb2flsV8_num_fields_to_send  nodim  10.000000
c_bb2flsV8_on  sec  2.000000
c_bb2flsV9_num_fields_to_send  nodim  10.000000
c_bb2flsV9_on  sec  2.000000
c_bb2fls_num_fields_to_send  nodim  10.000000
c_bb2fls_on  sec  2.000000
c_bb2fV2_num_fields_to_send  nodim  9.000000
c_bb2fV2_on  sec  2.000000
c_bb2f_num_fields_to_send  nodim  7.000000
c_bb2f_on  sec  0.000000
c_bb2lss_num_fields_to_send  nodim  6.000000
c_bb2lss_on  sec  2.000000
c_bb3sloV2_num_fields_to_send  nodim  10.000000
c_bb3sloV2_on  sec  2.000000
c_bb3sloV3_num_fields_to_send  nodim  10.000000
c_bb3sloV3_on  sec  2.000000
c_bb3slo_num_fields_to_send  nodim  10.000000
c_bb3slo_on  sec  2.000000
c_bbam_num_fields_to_send  nodim  6.000000
c_bbam_on  sec  0.000000
c_bbfl2sV2_num_fields_to_send  nodim  10.000000
c_bbfl2sV2_on  sec  2.000000
c_bbfl2s_num_fields_to_send  nodim  10.000000
c_bbfl2s_on  sec  2.000000
c_bsipar_num_fields_to_send  nodim  4.000000
c_bsipar_on  sec  0.000000
c_c3sfl_num_fields_to_send  nodim  3.000000
c_c3sfl_on  sec  0.000000
c_climb_battpos  in  0.000000
c_climb_bpump  X  1000.000000
c_climb_target_depth  m  -1.000000
c_console_on  bool  2.000000
c_coulomb_on  sec  0.000000
c_ctd41cp2_num_fields_to_send  nodim  3.000000
c_ctd41cp2_on  sec  0.000000
c_ctd41cp_num_fields_to_send  nodim  4.000000
c_delta_bpump_ballast  X  -1.000000
c_delta_bpump_speed  X  50.000000
c_depth_rate_running_avg_num  enum  10.000000
c_de_oil_vol  cc  260.000000
c_digifin_cmd_data  nodim  0.000000
c_digifin_read_reg  nodim  0.000000
c_digifin_write_reg  nodim  0.000000
c_dive_battpos  in  0.000000
c_dive_bpump  X  -1000.000000
c_dive_target_depth  m  -1.000000
c_dmon_on  sec  0.000000
c_dvl_on  sec  0.000000
c_echosndr853_on  sec  -1.000000
c_fin  rad  0.000000
c_FIRe_num_fields_to_send  nodim  10.000000
c_FIRe_on  sec  0.000000
c_fl2PeCdom_num_fields_to_send  nodim  7.000000
c_fl2PeCdom_on  sec  2.000000
c_fl2UrRh_num_fields_to_send  nodim  7.000000
c_fl2UrRh_on  sec  2.000000
c_fl3sloV2_num_fields_to_send  nodim  10.000000
c_fl3sloV2_on  sec  2.000000
c_fl3slo_num_fields_to_send  nodim  10.000000
c_fl3slo_on  sec  2.000000
c_flbbbbV1_num_fields_to_send  nodim  10.000000
c_flbbbbV1_on  sec  2.000000
c_flbbbbV2_num_fields_to_send  nodim  10.000000
c_flbbbbV2_on  sec  2.000000
c_flbbcd_num_fields_to_send  nodim  10.000000
c_flbbcd_on  sec  0.000000
c_flbbrh_num_fields_to_send  nodim  10.000000
c_flbbrh_on  sec  0.000000
c_flbb_num_fields_to_send  nodim  4.000000
c_flbb_on  sec  0.000000
c_flntu_num_fields_to_send  nodim  7.000000
c_flntu_on  sec  2.000000
c_flrh_num_fields_to_send  nodim  4.000000
c_flrh_on  sec  0.000000
c_fluid_pumped  cc  0.000000
c_flur_num_fields_to_send  nodim  4.000000
c_flur_on  sec  0.000000
c_glbps_num_fields_to_send  nodim  3.000000
c_glbps_on  sec  1.000000
c_gps_on  enum  0.000000
c_heading  rad  0.000000
c_heap_measurement_period  mins  -1.000000
c_hover_battpos  in  0.000000
c_hydrophone_drive_num  nodim  3.000000
c_hydrophone_duration  sec  30.000000
c_hydrophone_gain  nodim  3.000000
c_hydrophone_num_channels  nodim  1.000000
c_hydrophone_on  sec  -1.000000
c_hydrophone_post_delay  sec  30.000000
c_hydrophone_post_pings  nodim  2.000000
c_hydrophone_pre_delay  sec  15.000000
c_hydrophone_pre_pings  nodim  1.000000
c_hydrophone_sample_rate  Hz  5000.000000
c_iridium_atok_timeout  sec  30.000000
c_iridium_await_connect_max  mins  5.000000
c_iridium_cmd_echo  enum  1.000000
c_iridium_current_num  enum  0.000000
c_iridium_lead_zeros  nodim  2.000000
c_iridium_lead_zeros_alt  nodim  2.000000
c_iridium_no_char_timeout  mins  10.000000
c_iridium_on  enum  1.000000
c_iridium_phone_num  digits  17818711051.000000
c_iridium_phone_num_alt  digits  17818711051.000000
c_iridium_power_on_delay  sec  3.000000
c_iridium_redials_per_on_off  nodim  1.000000
c_iridium_redial_delay  sec  1.000000
c_iridium_register  sec  30.000000
c_iridium_reread_config_files  button  0.000000
c_iridium_time_til_callback  sec  0.000000
c_leakdetect_recall  msec  -1.000000
c_leakdetect_time  s  0.000000
c_lisst_num_fields_to_send  nodim  11.000000
c_lisst_on  sec  -1.000000
c_lithium_battery_on  sec  0.000000
c_lms_num_fields_to_send  nodim  5.000000
c_lms_on  sec  -1.000000
c_logger_ctrl_timeout  sec  -1.000000
c_logger_on  sec  0.000000
c_microRider_num_fields_to_send  nodim  43.000000
c_microRider_on  sec  -1.000000
c_miniProCO2_num_fields_to_send  nodim  4.000000
c_miniProCO2_on  sec  -1.000000
c_moteopd_data_overtime  sec  600.000000
c_moteopd_debug  bool  0.000000
c_moteopd_on  sec  -1.000000
c_nbctd_num_fields_to_send  nodim  3.000000
c_obsolete_on  bool  -1.000000
c_obsvr_num_fields_to_send  nodim  6.000000
c_obsvr_on  sec  -1.000000
c_ocr504I_num_fields_to_send  nodim  16.000000
c_ocr504I_on  sec  0.000000
c_ocr504R_num_fields_to_send  nodim  16.000000
c_ocr504R_on  sec  0.000000
c_ocr507I_num_fields_to_send  nodim  24.000000
c_ocr507I_on  sec  0.000000
c_ocr507R_num_fields_to_send  nodim  24.000000
c_ocr507R_on  sec  0.000000
c_oxy3835_num_fields_to_send  nodim  3.000000
c_oxy3835_on  sec  2.000000
c_oxy3835_wphase_num_fields_to_send  nodim  10.000000
c_oxy3835_wphase_on  sec  2.000000
c_oxy4_num_fields_to_send  nodim  10.000000
c_oxy4_on  sec  0.000000
c_pCO2_num_fields_to_send  nodim  10.000000
c_pCO2_on  sec  0.000000
c_pinger_on  bool  0.000000
c_pitch  rad  0.000000
c_pressure_recall  msec  -1.000000
c_pressure_time  sec  1.000000
c_primary_wpt_x_lmc  m  0.000000
c_primary_wpt_y_lmc  m  0.000000
c_profile_on  sec  0.000000
c_profile_recall  msec  2000.000000
c_rbrctd_num_fields_to_send  nodim  12.000000
c_recovery_on  bool  0.000000
c_reread_mafiles  bool  0.000000
c_rinkoII_num_fields_to_send  nodim  3.000000
c_rinkoII_on  sec  2.000000
c_roll  rad  0.000000
c_sam_num_fields_to_send  nodim  9.000000
c_sam_on  sec  2.000000
c_satpar_num_fields_to_send  nodim  3.000000
c_satpar_on  sec  0.000000
c_sbe41n_ph_num_fields_to_send  nodim  5.000000
c_sbe41n_ph_on  sec  -1.000000
c_science_all_on  secs  2.000000
c_science_all_on_enabled  bool  1.000000
c_science_on  bool  1.000000
c_science_printout  nodim  0.000000
c_science_send_all  bool  0.000000
c_science_stress_on  sensors/sec  0.000000
c_seaOWL_num_fields_to_send  nodim  3.000000
c_seaOWL_on  sec  2.000000
c_speed  m/s  -1.000000
c_speed_ctrl  bool  0.000000
c_speed_max  m/s  -100.000000
c_speed_min  m/s  -100.000000
c_sscsd_on  sec  2.000000
c_strobe_ctrl  bool  0.000000
c_suna_num_fields_to_send  nodim  4.000000
c_suna_on  sec  0.000000
c_svs603_num_fields_to_send  nodim  12.000000
c_svs603_on  sec  -1.000000
c_tarr_on  sec  0.000000
c_thermal_acc_pres_recall  msec  -1.000000
c_thermal_acc_pres_time  sec  1.000000
c_thermal_pump  enum  0.000000
c_thermal_updown  enum  0.000000
c_thermal_valve  enum  0.000000
c_thruster_current_cal  nodim  0.038000
c_thruster_depth_rate_depth  m  0.000000
c_thruster_depth_rate_secs  s  0.000000
c_thruster_on  %  0.000000
c_thruster_on_avg  %  0.000000
c_thruster_on_avg_n  int  0.000000
c_thruster_on_avg_sum  %  0.000000
c_thruster_surface_depth  m  0.000000
c_thruster_surface_secs  s  0.000000
c_time_ratio  X  1.100000
c_ubat_num_fields_to_send  nodim  9.000000
c_ubat_on  sec  -1.000000
c_uModem_on  sec  0.000000
c_use_sc_model  bool  0.000000
c_uviluxPAH_num_fields_to_send  nodim  4.000000
c_uviluxPAH_on  sec  -1.000000
c_valve_pos  enum  0.000000
c_veh_temp_recall  msec  0.000000
c_veh_temp_time  s  0.000000
c_viper_collect_timeout  sec  200.000000
c_viper_detection_done_timeout  sec  60.000000
c_viper_gain  nodim  3.000000
c_viper_max_errors  nodim  3.000000
c_viper_max_sample_starts  nodim  3.000000
c_viper_on  sec  -1.000000
c_viper_reset_timeout  sec  60.000000
c_viper_start_sampling_timeout  sec  60.000000
c_viper_turn_off_timeout  sec  120.000000
c_viper_turn_on_timeout  sec  120.000000
c_vr2c_on  sec  -1.000000
c_vsf_num_fields_to_send  nodim  7.000000
c_vsf_on  sec  0.000000
c_wait_for_ballast  sec  100.000000
c_wait_for_pitch  bool  1.000000
c_weight_drop  bool  0.000000
c_wetlabsA_num_fields_to_send  nodim  10.000000
c_wetlabsA_on  sec  2.000000
c_wetlabsB_num_fields_to_send  nodim  10.000000
c_wetlabsB_on  sec  2.000000
c_wetlabsC_num_fields_to_send  nodim  10.000000
c_wetlabsC_on  sec  2.000000
c_whfctd_num_fields_to_send  nodim  8.000000
c_whfctd_on  sec  10.000000
c_wpt_lat  lat  0.000000
c_wpt_lon  lon  0.000000
c_wpt_x_lmc  m  0.000000
c_wpt_y_lmc  m  0.000000
dc_c_ballast_pumped  cc  0.000000
dc_c_battpos  in  0.000000
dc_c_battroll  rad  0.000000
dc_c_fluid_pumped  cc  0.000000
dc_c_oil_volume  cc  0.000000
dc_c_thermal_updown  enum  0.000000
dc_c_thruster_on  %  0.000000
dhs_channel  nodim  0.000000
dhs_duration  s  0.000000
dhs_gain  dB  0.000000
dhs_sampling  bool  0.000000
dhs_silence_lvl  nodim  0.000000
dhs_start_time  abstime  0.000000
dhs_valid  bool  0.000000
dhs_xmit_files  nodim  0.000000
f_altimeter_model  enum  0.000000
f_alt_mount_offset  rad  -1.117010
f_argos_format  enum  0.000000
f_auto_picozoom_heap_reqd  bytes  100000.000000
f_ballast_passive_retraction_delay  ms  10.000000
f_ballast_pumped_battery_spike_trigger  volts  3.000000
f_ballast_pumped_cal_b  cc  -412.190000
f_ballast_pumped_cal_m  cc/Volt  366.930000
f_ballast_pumped_db_frac_dz  nodim  1.000000
f_ballast_pumped_deadz_width  cc  42.000000
f_ballast_pumped_nominal_vel  cc/sec  132.000000
f_ballast_pumped_reqd_vel_frac  nodim  0.250000
f_ballast_pumped_safety_max  cc  268.000000
f_ballast_pumped_stall_retry  sec  10.000000
f_battpos_cal_b  inches  -0.506000
f_battpos_cal_m  inches/Volt  0.571000
f_battpos_db_frac_dz  nodim  1.000000
f_battpos_deadzone_width  inches  0.068000
f_battpos_nominal_vel  inches/sec  0.160000
f_battpos_reqd_vel_frac  nodim  0.250000
f_battpos_safety_max  inches  0.450000
f_battroll_cal_b  rad  -1.220000
f_battroll_cal_m  rad/Volt  0.950000
f_battroll_db_frac_dz  nodim  1.000000
f_battroll_deadzone_width  rad  0.088000
f_battroll_nominal_vel  rad/sec  0.090000
f_battroll_offset  rad  0.000000
f_battroll_reqd_vel_frac  nodim)0.25  0.000000
f_battroll_safety_max  rad  0.520000
f_bms_battery_packs_present  nodim  11.000000
f_ccd_time  ms  400.000000
f_clock_source  enum  1.000000
f_coulomb_battery_capacity  amp-hrs  720.000000
f_coulomb_calibration_factor  %  0.050000
f_crush_depth  m  225.000000
f_depth_rate_method  enum  3.000000
f_depth_subsampling_rate  sec  -1.000000
f_depth_subsampling_rate_default_deep  sec  23.000000
f_depth_subsampling_rate_default_shallow  sec  0.000000
f_device_reinit_timeout  min  2.000000
f_de_max_secs_for_updown_to_finish  secs  540.000000
f_de_oil_minimum_valid_flux_rate  cc/sec  1.000000
f_de_oil_vol_change_for_retract_valve_open  cc  120.000000
f_de_oil_vol_db_frac_dz  nodim  0.667000
f_de_oil_vol_deadz_width  cc  30.000000
f_de_oil_vol_in_system  cc  650.000000
f_de_oil_vol_pot_voltage_max  volts  -20.000000
f_de_oil_vol_pot_voltage_min  volts  -20.000000
f_de_oil_vol_safety_max  cc  290.000000
f_digifin_leakdetect_threshold  nodim  1018.000000
f_digifin_movement_retry_max  nodim  3.000000
f_enable_picozoom  bool  1.000000
f_fin_cal_b  rad  -0.790400
f_fin_cal_m  rad/Volt  0.646100
f_fin_db_frac_dz  nodim  1.000000
f_fin_deadzone_width  rad  0.020000
f_fin_nominal_vel  rad/sec  0.098100
f_fin_offset  rad  0.000000
f_fin_reqd_vel_frac  nodim  0.250000
f_fin_safety_max  rad  0.470000
f_fluid_pumped_cal_b  cc  -168.000000
f_fluid_pumped_cal_m  cc/Volt  134.400000
f_fluid_pumped_db_frac_dz  nodim  0.500000
f_fluid_pumped_deadzone_width  cc  20.000000
f_fluid_pumped_nominal_vel  cc/sec  20.000000
f_fluid_pumped_reqd_vel_frac  nodim  0.200000
f_fluid_pumped_safety_max  cc  160.000000
f_fluid_pumped_voltage_offset  volts  -1.270000
f_ignore_console_cd_time  sec  5.000000
f_iridium_lead_zeros_factory  nodim  2.000000
f_iridium_phone_num_factory  digits  17818711051.000000
f_leakdetect_threshold  volts  2.000000
f_max_time_per_device_ctrl  msec  500.000000
f_max_working_depth  m  30.000000
f_min_ballast  X  250.000000
f_min_pump  X  10.000000
f_motor_analyze_deadband  nodim  1800.000000
f_neutral_ballast  cc  0.000000
f_neutral_oil_volume  cc  0.000000
f_noise_floor  volts  0.050000
f_nominal_dive_rate  m/s  0.190000
f_nominal_pitch  rad  0.453800
f_ocean_pressure_full_scale  bar  13.800000
f_ocean_pressure_max  volts  2.400000
f_ocean_pressure_min  volts  0.200000
f_pitch_battpos_cal_b  in  0.055000
f_pitch_battpos_cal_m  rad/in  -1.256500
f_pitch_fluid_pumped_cal_b  cc  0.000000
f_pitch_fluid_pumped_cal_m  rad/cc  -0.004300
f_pump_stress_b  nodim  104737.000000
f_pump_stress_m  nodim  -473.684200
f_pump_stress_num_cycles  nodim  10000.000000
f_scale_pitch  X  3.000000
f_sci_max_input_process_time  msec  200.000000
f_speed_max  m/s  2.000000
f_speed_min  m/s  0.050000
f_tcm3_cal_points  nodim  50.000000
f_thermal_acc_pres_full_scale  bar  220.000000
f_thermal_acc_pres_max  volts  1.767000
f_thermal_acc_pres_min  volts  0.160000
f_thermal_acc_vol_cal_p0  bar  137.894800
f_thermal_acc_vol_cal_v0  cc  1340.000000
f_thermal_reqd_acc_pres  bar  200.000000
f_thruster_has_feedback  enum  1.000000
f_thruster_i0  m-s  0.147300
f_thruster_i1  m/s-amp  0.901800
f_thruster_i2  m/s-amp-amp  -0.208300
f_thruster_max_v  volts  9.700000
f_thruster_min_v  volts  3.000000
f_thruster_power_max  watt  10.000000
f_thruster_power_min  watt  1.000000
f_thruster_speed_cal  nodim  11.430000
f_thruster_speed_max  rpm  560.000000
f_thruster_v0  m/s  -0.016400
f_thruster_v1  m/s-volts  0.099400
f_time_to_burn_wire  sec  20.000000
f_valve_ball_close_high_volt_time  sec  0.600000
f_valve_ball_close_low_volt_time  sec  1.200000
f_valve_close_high_volts  volts  16.000000
f_valve_close_low_volts  volts  9.000000
f_valve_oil_flow_factor  nodim  0.650000
f_valve_open  int  3100.000000
f_valve_restrict  int  1000.000000
f_valve_thermal_close_high_volt_time  sec  0.540000
f_valve_thermal_close_low_volt_time  sec  1.270000
f_valve_thermal_high_volt_opto_reads_across_gap  nodim  28.000000
f_valve_thermal_low_volt_opto_reads_across_gap  nodim  68.000000
f_veh_temp_threshold  c  38.000000
m_1meg_persistor  bool  0.000000
m_aground_water_depth  m  -1.000000
m_air_fill  bool  0.000000
m_air_pump  bool  0.000000
m_altimeter_status  enum  0.000000
m_altimeter_voltage  volts  0.000000
m_altitude  m  0.000000
m_altitude_rate  m/s  0.000000
m_appear_to_be_at_surface  bool  0.000000
m_argos_is_xmitting  bool  0.000000
m_argos_on  bool  0.000000
m_argos_sent_data  bool  0.000000
m_argos_timestamp  timestamp  0.000000
m_attitude_rev_measure_state  nodim  0.000000
m_attitude_rev_mode  nodim  0.000000
m_att_consecutive_error  nodim  0.000000
m_at_risk_depth  m  221.000000
m_avg_climb_rate  m/s  0.000000
m_avg_depth_rate  m/s  0.000000
m_avg_dive_rate  m/s  0.000000
m_avg_downward_inflection_time  sec  12.000000
m_avg_speed  m/s  0.000000
m_avg_system_clock_lags_gps  sec  0.000000
m_avg_thruster_depth  m  0.000000
m_avg_thruster_power  watt  0.000000
m_avg_thruster_power_drift  watt  0.000000
m_avg_thruster_speed  m/s  0.000000
m_avg_upward_inflection_overshoot  m  0.000000
m_avg_upward_inflection_time  sec  12.000000
m_avg_yo_time  sec  60.000000
m_ballast_pumped  cc  0.000000
m_ballast_pumped_avg  cc  0.000000
m_ballast_pumped_avg_n  int  0.000000
m_ballast_pumped_avg_sum  cc  0.000000
m_ballast_pumped_energy  joules  0.000000
m_ballast_pumped_vel  cc/sec  0.000000
m_battery  volts  12.000000
m_battery_inst  volts  12.000000
m_battery_inst_post_pump_depth  volts  -1.000000
m_battery_inst_pump_depth  volts  -1.000000
m_battery_inst_pump_depth_failure  bool  0.000000
m_battery_inst_volt_diff  %  0.000000
m_battpos  in  0.000000
m_battpos_vel  in/sec  0.000000
m_battroll  rad  0.000000
m_battroll_vel  rad/sec  0.000000
m_bms_aft_current  amp  0.000000
m_bms_aft_current_raw  nodim  0.000000
m_bms_battery_in_use  bool  0.000000
m_bms_battery_pack_anomaly  nodim  0.000000
m_bms_coulomb_amphr  amp-hrs  0.000000
m_bms_ebay_current  amp  0.000000
m_bms_ebay_current_raw  nodim  0.000000
m_bms_emergency_battery_latch  bool  0.000000
m_bms_emergency_battery_voltage  volts  0.000000
m_bms_main_battery_voltage  volts  0.000000
m_bms_pitch_current  amp  0.000000
m_bms_pitch_current_raw  nodim  0.000000
m_bms_status  nodim  0.000000
m_bpump_fault_bit  bool  0.000000
m_breadcr_mission_counter  int  0.000000
m_certainly_at_surface  bool  0.000000
m_chars_tossed_by_abend  nodim  0.000000
m_chars_tossed_with_cd_off  nodim  0.000000
m_chars_tossed_with_power_off  nodim  0.000000
m_climb_tot_time  s  -1.000000
m_comms_or_gps  bool  0.000000
m_comms_tickle_timestamp  timestamp  0.000000
m_console_cd  bool  1.000000
m_console_is_disabled  bool  0.000000
m_console_on  bool  1.000000
m_cop_tickle_timestamp  timestamp  0.000000
m_coulomb_amphr  amp-hrs  0.000000
m_coulomb_amphr_raw  nodim  0.000000
m_coulomb_amphr_total  amp-hrs  0.000000
m_coulomb_current  amp  0.000000
m_coulomb_current_raw  nodim  0.000000
m_critical_abort  int  0.000000
m_cycle_number  nodim  0.000000
m_depth  m  0.000000
m_depth_derror  m/s  0.000000
m_depth_error  m  0.000000
m_depth_ierror  m-s  0.000000
m_depth_rate  m/s  0.000000
m_depth_rate_avg_final  m/s  0.000000
m_depth_rate_running_avg  m/s  0.000000
m_depth_rate_running_avg_n  enum  0.000000
m_depth_rate_subsampled  m/s  0.000000
m_depth_rate_thr_avg_final  m/s  0.000000
m_depth_rejected  bool  0.000000
m_depth_state  enum  0.000000
m_depth_subsampled  m  0.000000
m_depth_surface_activated  m  0.000000
m_device_drivers_called_abnormally  nodim  0.000000
m_device_error  nodim  -1.000000
m_device_oddity  nodim  -1.000000
m_device_warning  nodim  -1.000000
m_de_oil_flux_pump  cc/sec  -1.000000
m_de_oil_flux_retract  cc/sec  1.000000
m_de_oil_seconds_to_target_volume  s  0.000000
m_de_oil_timestamp_at_target_volume  ms  0.000000
m_de_oil_vol  cc  0.000000
m_de_oil_vol_avg  cc  0.000000
m_de_oil_vol_avg_n  int  0.000000
m_de_oil_vol_avg_sum  cc  0.000000
m_de_oil_vol_pot_voltage  volts  0.000000
m_de_pump_fault_count  nodim  0.000000
m_digifin_cmd_done  nodim  0.000000
m_digifin_cmd_error  nodim  0.000000
m_digifin_leakdetect_count  int  0.000000
m_digifin_leakdetect_reading  nodim  2000.000000
m_digifin_motorstep_counter  nodim  0.000000
m_digifin_resp_data  nodim  0.000000
m_digifin_status  nodim  0.000000
m_dip_angle  rad  0.000000
m_disk_free  Mbytes  0.000000
m_disk_usage  Mbytes  0.000000
m_dist_to_primary_wpt  m  0.000000
m_dist_to_wpt  m  0.000000
m_dive_depth  m  -1.000000
m_dive_tot_time  s  -1.000000
m_dr_fix_time  sec  -1.000000
m_dr_postfix_time  sec  -1.000000
m_dr_surf_x_lmc  m  0.000000
m_dr_surf_y_lmc  m  0.000000
m_dr_time  sec  -1.000000
m_dr_x_actual_err  m  0.000000
m_dr_x_ini_err  m  0.000000
m_dr_x_postfix_drift  m  0.000000
m_dr_x_ta_postfix_drift  m  0.000000
m_dr_y_actual_err  m  0.000000
m_dr_y_ini_err  m  0.000000
m_dr_y_postfix_drift  m  0.000000
m_dr_y_ta_postfix_drift  m  0.000000
m_est_time_to_surface  sec  0.000000
m_fin  rad  0.000000
m_final_water_vx  m/s  0.000000
m_final_water_vy  m/s  0.000000
m_fin_vel  rad/sec  0.000000
m_fluid_pumped  cc  0.000000
m_fluid_pumped_aft_hall_voltage  volts  0.000000
m_fluid_pumped_fwd_hall_voltage  volts  0.000000
m_fluid_pumped_vel  cc/sec  0.000000
m_freewig_mission_counter  int  0.000000
m_free_heap  bytes  -1.000000
m_gps_dist_segment  km  -1.000000
m_gps_fix_prior_segment_x_lmc  m  0.000000
m_gps_fix_prior_segment_y_lmc  m  0.000000
m_gps_fix_x_lmc  m  0.000000
m_gps_fix_y_lmc  m  0.000000
m_gps_full_status  enum  69.000000
m_gps_heading  rad  0.000000
m_gps_ignored_lat  lat  69696969.000000
m_gps_ignored_lon  lon  69696969.000000
m_gps_invalid_lat  lat  69696969.000000
m_gps_invalid_lon  lon  69696969.000000
m_gps_lat  lat  69696969.000000
m_gps_lon  lon  69696969.000000
m_gps_mag_var  rad  0.000000
m_gps_num_satellites  nodim  69696969.000000
m_gps_on  bool  0.000000
m_gps_postfix_x_lmc  m  0.000000
m_gps_postfix_y_lmc  m  0.000000
m_gps_speed  m/s  0.000000
m_gps_status  enum  69.000000
m_gps_toofar_lat  lat  69696969.000000
m_gps_toofar_lon  lat  69696969.000000
m_gps_uncertainty  nodim  69696969.000000
m_gps_utc_day  byte  0.000000
m_gps_utc_hour  byte  0.000000
m_gps_utc_minute  byte  0.000000
m_gps_utc_month  byte  0.000000
m_gps_utc_second  nodim  0.000000
m_gps_utc_year  byte  0.000000
m_gps_x_lmc  m  0.000000
m_gps_y_lmc  m  0.000000
m_hdg_derror  rad/sec  0.000000
m_hdg_error  rad  0.000000
m_hdg_ierror  rad-sec  0.000000
m_hdg_rate  rad/sec  0.000000
m_heading  rad  0.000000
m_ice_abort_counter  int  0.000000
m_inflection_depth  m  0.000000
m_inflection_max_depth  m  0.000000
m_initial_water_vx  m/s  0.000000
m_initial_water_vy  m/s  0.000000
m_iridium_attempt_num  nodim  0.000000
m_iridium_call_num  nodim  0.000000
m_iridium_connected  bool  0.000000
m_iridium_console_on  enum  0.000000
m_iridium_dialed_num  nodim  0.000000
m_iridium_on  bool  0.000000
m_iridium_rcv_chars  int  0.000000
m_iridium_redials  nodim  0.000000
m_iridium_signal_strength  nodim  -1.000000
m_iridium_status  enum  99.000000
m_iridium_waiting_redial_delay  bool  0.000000
m_iridium_waiting_registration  bool  0.000000
m_is_ballast_pump_moving  bool  0.000000
m_is_battpos_moving  bool  0.000000
m_is_battroll_moving  bool  0.000000
m_is_de_pump_moving  bool  0.000000
m_is_fin_moving  bool  0.000000
m_is_fpitch_pump_moving  bool  0.000000
m_is_speed_estimated  bool  0.000000
m_is_thermal_valve_moving  bool  0.000000
m_last_abort  int  0.000000
m_last_gps_lat_1  lat  69696969.000000
m_last_gps_lat_2  lat  69696969.000000
m_last_gps_lat_3  lat  69696969.000000
m_last_gps_lat_4  lat  69696969.000000
m_last_gps_lon_1  lon  69696969.000000
